d1_1,d1_2,d1_3,d1_4,D2_rideshare,D2_metro_LADOT,D2_navigation,d3_1,d3_2,d3_3,D4,D5,D6,D7,d8_1,d8_2,d8_3,d8_4,vector_representation,Arch_ID,Stratum,total_cost,on_schedule_delivery_risk,reliability,travel_time_reduction,prediction_accuracy,response_time,data_coverage
1,0,1,1,2,3,1,0,0,1,3,0,1,2,1,1,0,1,"D1=[1,0,1,1]; D2=[2,3,1]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=2; D8=[1,1,0,1]",934,D5=0_D6=1,2211497.212,26840,97.25,17.1,0.8552500000000001,60,30
1,0,1,0,1,1,2,1,0,1,5,0,0,3,0,1,1,1,"D1=[1,0,1,0]; D2=[1,1,2]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=3; D8=[0,1,1,1]",935,D5=0_D6=0,996727.6243,23600,98.75,15.3,0.77685,26.665,51
1,1,0,0,3,2,1,0,1,1,2,0,1,1,0,1,0,1,"D1=[1,1,0,0]; D2=[3,2,1]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=1; D8=[0,1,0,1]",936,D5=0_D6=1,2014364.625,14040,98.75,20.7,0.9361,60,60
0,0,0,1,1,3,3,1,1,1,1,0,0,3,1,1,0,1,"D1=[0,0,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=3; D8=[1,1,0,1]",937,D5=0_D6=0,1036930.803,23600,99.25,20.1,0.8577,36.99,100
1,0,0,0,2,2,2,0,0,1,1,1,1,3,0,1,1,1,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[0,0,1]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,1,1]",938,D5=1_D6=1,2800039.879,31640,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,1,1,1,1,1,1,0,1,5,0,0,2,1,1,1,0,"D1=[1,0,1,1]; D2=[1,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,1,0]",939,D5=0_D6=0,1124903.94,26800,98.75,15.3,0.77685,26.665,51
1,1,0,0,1,3,3,1,0,1,4,1,1,3,1,1,1,1,"D1=[1,1,0,0]; D2=[1,3,3]; D3=[1,0,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,1,1,1]",940,D5=1_D6=1,2829075.508,31640,98,25.200000000000003,0.9361,60,60
0,1,0,0,2,1,1,0,1,0,5,0,0,2,1,0,1,1,"D1=[0,1,0,0]; D2=[2,1,1]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=2; D8=[1,0,1,1]",941,D5=0_D6=0,1198338.505,26800,97.25,11.700000000000001,0.696,26.665,25.5
0,0,1,1,2,2,3,0,0,1,3,1,1,1,0,1,1,0,"D1=[0,0,1,1]; D2=[2,2,3]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,1,0]",942,D5=1_D6=1,2732964.192,22040,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,1,1,3,1,1,0,1,0,2,0,0,3,0,1,0,0,"D1=[1,0,1,1]; D2=[3,1,1]; D3=[0,1,0]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,0,0]",943,D5=0_D6=0,863785.7231,23600,97.25,11.700000000000001,0.72295,36.99,30
1,1,1,1,3,3,2,1,1,1,1,1,1,3,0,1,0,1,"D1=[1,1,1,1]; D2=[3,3,2]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,0,1]",944,D5=1_D6=1,2918415.906,31640,98.5,30,0.99,39.35,0
1,0,1,1,2,1,1,0,1,1,2,1,1,3,1,0,0,1,"D1=[1,0,1,1]; D2=[2,1,1]; D3=[0,1,1]; D4=2; D5=1; D6=1; D7=3; D8=[1,0,0,1]",945,D5=1_D6=1,2871512.197,31640,98,25.200000000000003,0.9091499999999999,49.675,51
1,0,0,0,3,2,3,1,1,1,3,1,1,3,0,0,1,0,"D1=[1,0,0,0]; D2=[3,2,3]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=3; D8=[0,0,1,0]",946,D5=1_D6=1,2603725.053,31640,98.5,30,0.99,39.35,0
0,0,0,1,3,3,2,0,0,1,2,0,0,1,0,0,0,1,"D1=[0,0,0,1]; D2=[3,3,2]; D3=[0,0,1]; D4=2; D5=0; D6=0; D7=1; D8=[0,0,0,1]",947,D5=0_D6=0,1095868.311,14000,97.25,11.700000000000001,0.66905,16.34,0
0,1,0,1,1,3,3,0,1,0,1,0,0,2,1,1,0,1,"D1=[0,1,0,1]; D2=[1,3,3]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,0,1]",948,D5=0_D6=0,1276511.352,26800,97.25,11.700000000000001,0.72295,36.99,30
1,0,1,1,2,1,2,0,1,1,5,0,0,2,1,1,0,1,"D1=[1,0,1,1]; D2=[2,1,2]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,0,1]",949,D5=0_D6=0,1303313.471,26800,98.75,15.3,0.8038000000000001,36.99,60
0,1,1,1,3,1,2,0,1,1,1,0,1,1,1,1,0,0,"D1=[0,1,1,1]; D2=[3,1,2]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=1; D8=[1,1,0,0]",950,D5=0_D6=1,1895143.136,14040,98.75,20.7,0.9361,60,60
0,1,1,1,1,3,2,1,1,1,1,1,1,3,0,1,1,0,"D1=[0,1,1,1]; D2=[1,3,2]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,1,0]",951,D5=1_D6=1,2708700.02,31640,98.5,30,0.99,60,100
0,1,0,1,3,3,2,1,0,1,1,1,1,1,1,1,0,0,"D1=[0,1,0,1]; D2=[3,3,2]; D3=[1,0,1]; D4=1; D5=1; D6=1; D7=1; D8=[1,1,0,0]",952,D5=1_D6=1,2764233.331,22040,98,25.200000000000003,0.8822,39.35,0
1,0,0,0,2,2,2,1,1,1,4,1,1,2,1,1,0,1,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[1,1,1]; D4=4; D5=1; D6=1; D7=2; D8=[1,1,0,1]",953,D5=1_D6=1,3090519.226,34840,98.5,30,0.99,60,100
0,0,1,1,1,1,3,0,1,1,5,0,1,3,0,1,0,1,"D1=[0,0,1,1]; D2=[1,1,3]; D3=[0,1,1]; D4=5; D5=0; D6=1; D7=3; D8=[0,1,0,1]",954,D5=0_D6=1,1917644.41,23640,98.75,20.7,0.9361,60,60
1,0,1,1,3,2,3,0,1,0,4,0,0,1,0,1,0,0,"D1=[1,0,1,1]; D2=[3,2,3]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[0,1,0,0]",955,D5=0_D6=0,949864.8612,14000,97.25,11.700000000000001,0.66905,16.34,0
1,0,1,1,3,3,2,1,1,0,5,0,0,1,0,1,1,1,"D1=[1,0,1,1]; D2=[3,3,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[0,1,1,1]",956,D5=0_D6=0,1091401.291,14000,98.75,15.3,0.7499,16.34,0
1,1,0,0,2,2,1,0,1,1,1,0,0,1,0,0,1,0,"D1=[1,1,0,0]; D2=[2,2,1]; D3=[0,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[0,0,1,0]",957,D5=0_D6=0,963265.9207,14000,98.75,15.3,0.8038000000000001,36.99,60
0,1,0,0,2,3,3,0,0,1,5,0,0,1,1,1,1,0,"D1=[0,1,0,0]; D2=[2,3,3]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,1,0]",958,D5=0_D6=0,896260.6228,14000,97.25,11.700000000000001,0.66905,16.34,0
1,0,1,1,1,2,3,0,1,0,3,0,0,3,1,0,1,1,"D1=[1,0,1,1]; D2=[1,2,3]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[1,0,1,1]",959,D5=0_D6=0,1016829.214,23600,97.25,11.700000000000001,0.72295,36.99,30
1,0,0,1,1,2,3,1,0,1,2,1,1,1,0,1,1,1,"D1=[1,0,0,1]; D2=[1,2,3]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=1; D8=[0,1,1,1]",960,D5=1_D6=1,2930018.006,22040,98,25.200000000000003,0.9361,60,60
1,0,1,1,3,3,2,0,1,0,2,1,1,2,1,0,0,1,"D1=[1,0,1,1]; D2=[3,3,2]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=2; D8=[1,0,0,1]",961,D5=1_D6=1,3110620.815,34840,96.5,21.599999999999998,0.80135,39.35,0
1,0,0,0,3,1,1,0,1,1,5,0,1,3,1,1,1,0,"D1=[1,0,0,0]; D2=[3,1,1]; D3=[0,1,1]; D4=5; D5=0; D6=1; D7=3; D8=[1,1,1,0]",962,D5=0_D6=1,1690029.689,23640,98.75,20.7,0.9361,60,60
1,1,0,0,3,1,1,1,1,1,3,1,1,1,1,0,0,0,"D1=[1,1,0,0]; D2=[3,1,1]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,0,0,0]",963,D5=1_D6=1,2730730.682,22040,98.5,30,0.99,60,100
1,1,0,1,1,2,1,0,1,0,1,1,1,2,0,0,1,0,"D1=[1,1,0,1]; D2=[1,2,1]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[0,0,1,0]",964,D5=1_D6=1,2938952.046,34840,96.5,21.599999999999998,0.8283,49.675,25.5
0,0,0,1,2,2,1,0,1,1,3,0,1,1,0,1,1,1,"D1=[0,0,0,1]; D2=[2,2,1]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,1,1]",965,D5=0_D6=1,1992029.526,14040,98.75,20.7,0.9361,60,60
1,0,0,1,3,2,3,1,0,1,4,1,1,3,0,0,0,1,"D1=[1,0,0,1]; D2=[3,2,3]; D3=[1,0,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,0,0,1]",966,D5=1_D6=1,2840243.058,31640,98,25.200000000000003,0.8822,39.35,0
0,0,1,1,3,3,3,0,1,0,4,0,0,1,0,1,1,1,"D1=[0,0,1,1]; D2=[3,3,3]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=1; D8=[0,1,1,1]",967,D5=0_D6=0,1093634.801,14000,97.25,11.700000000000001,0.66905,16.34,0
0,1,1,1,1,1,3,0,1,1,2,0,0,2,1,0,0,1,"D1=[0,1,1,1]; D2=[1,1,3]; D3=[0,1,1]; D4=2; D5=0; D6=0; D7=2; D8=[1,0,0,1]",968,D5=0_D6=0,1336816.12,26800,98.75,15.3,0.8038000000000001,36.99,60
0,0,1,0,1,2,3,1,0,0,1,0,0,2,1,1,0,1,"D1=[0,0,1,0]; D2=[1,2,3]; D3=[1,0,0]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,0,1]",969,D5=0_D6=0,1216206.584,26800,97.25,11.700000000000001,0.72295,36.99,30
0,1,1,1,1,3,2,1,0,1,3,1,1,1,0,1,1,0,"D1=[0,1,1,1]; D2=[1,3,2]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,1,0]",970,D5=1_D6=1,2768700.351,22040,98,25.200000000000003,0.9361,60,60
0,0,1,1,3,3,1,1,1,1,2,1,1,2,0,1,1,0,"D1=[0,0,1,1]; D2=[3,3,1]; D3=[1,1,1]; D4=2; D5=1; D6=1; D7=2; D8=[0,1,1,0]",971,D5=1_D6=1,2945652.576,34840,98.5,30,0.99,60,100
0,0,0,1,1,2,1,0,0,1,5,1,1,2,1,1,0,1,"D1=[0,0,0,1]; D2=[1,2,1]; D3=[0,0,1]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,0,1]",972,D5=1_D6=1,3072651.146,34840,96.5,21.599999999999998,0.8283,49.675,25.5
1,1,1,0,3,3,2,1,1,1,5,0,0,2,0,1,0,0,"D1=[1,1,1,0]; D2=[3,3,2]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[0,1,0,0]",973,D5=0_D6=0,1124903.94,26800,99.25,20.1,0.8577,16.34,0
1,0,1,0,1,2,2,1,1,0,3,0,0,2,1,1,0,0,"D1=[1,0,1,0]; D2=[1,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=2; D8=[1,1,0,0]",974,D5=0_D6=0,1057898.642,26800,98.75,15.3,0.8038000000000001,36.99,60
1,1,0,0,2,2,2,0,0,1,1,0,1,2,1,0,1,0,"D1=[1,1,0,0]; D2=[2,2,2]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=2; D8=[1,0,1,0]",975,D5=0_D6=1,2014364.625,26840,97.25,17.1,0.8552500000000001,60,30
0,1,0,0,2,1,2,1,1,0,3,0,0,2,0,0,1,0,"D1=[0,1,0,0]; D2=[2,1,2]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,1,0]",976,D5=0_D6=0,1042264.073,26800,98.75,15.3,0.8038000000000001,36.99,60
1,0,1,1,1,3,1,0,1,1,2,0,0,3,1,1,1,1,"D1=[1,0,1,1]; D2=[1,3,1]; D3=[0,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[1,1,1,1]",977,D5=0_D6=0,1072666.962,23600,98.75,15.3,0.8038000000000001,36.99,60
1,0,1,0,3,2,2,0,1,0,3,0,0,2,0,0,1,0,"D1=[1,0,1,0]; D2=[3,2,2]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,1,0]",978,D5=0_D6=0,1055665.132,26800,97.25,11.700000000000001,0.72295,36.99,30
1,0,1,0,3,1,1,1,0,0,2,0,1,1,1,1,1,0,"D1=[1,0,1,0]; D2=[3,1,1]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=1; D8=[1,1,1,0]",979,D5=0_D6=1,1774533.6,14040,97.25,17.1,0.8552500000000001,60,30
1,0,0,0,2,3,1,0,1,0,3,0,1,2,0,1,1,1,"D1=[1,0,0,0]; D2=[2,3,1]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=2; D8=[0,1,1,1]",980,D5=0_D6=1,2106522.245,26840,97.25,17.1,0.8552500000000001,60,30
0,1,0,0,1,1,3,0,1,1,4,0,0,3,0,1,1,1,"D1=[0,1,0,0]; D2=[1,1,3]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=3; D8=[0,1,1,1]",981,D5=0_D6=0,1016829.214,23600,98.75,15.3,0.8038000000000001,36.99,60
0,1,0,1,2,1,1,0,1,1,4,0,1,1,0,0,1,1,"D1=[0,1,0,1]; D2=[2,1,1]; D3=[0,1,1]; D4=4; D5=0; D6=1; D7=1; D8=[0,0,1,1]",982,D5=0_D6=1,2041166.744,14040,98.75,20.7,0.9091499999999999,49.675,51
1,0,0,0,3,1,3,1,1,1,1,0,0,3,0,1,1,1,"D1=[1,0,0,0]; D2=[3,1,3]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,1,1]",983,D5=0_D6=0,1014595.704,23600,99.25,20.1,0.8577,36.99,100
0,1,1,0,2,3,3,1,1,1,4,0,1,1,1,0,1,1,"D1=[0,1,1,0]; D2=[2,3,3]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,1,1]",984,D5=0_D6=1,2025532.174,14040,99.25,25.500000000000004,0.99,39.35,0
0,1,0,1,3,3,1,1,1,1,5,0,1,2,1,1,0,1,"D1=[0,1,0,1]; D2=[3,3,1]; D3=[1,1,1]; D4=5; D5=0; D6=1; D7=2; D8=[1,1,0,1]",985,D5=0_D6=1,2198096.153,26840,99.25,25.500000000000004,0.99,60,100
1,0,1,1,3,1,1,0,0,1,5,0,1,3,1,0,1,0,"D1=[1,0,1,1]; D2=[3,1,1]; D3=[0,0,1]; D4=5; D5=0; D6=1; D7=3; D8=[1,0,1,0]",986,D5=0_D6=1,1750334.457,23640,97.25,17.1,0.8552500000000001,60,30
0,0,1,0,2,2,1,1,1,0,1,0,0,2,0,1,0,1,"D1=[0,0,1,0]; D2=[2,2,1]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[0,1,0,1]",987,D5=0_D6=0,1227374.134,26800,98.75,15.3,0.8038000000000001,36.99,60
0,1,0,1,1,3,3,1,1,1,4,0,1,1,0,1,1,0,"D1=[0,1,0,1]; D2=[1,3,3]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=1; D8=[0,1,1,0]",988,D5=0_D6=1,1863873.997,14040,99.25,25.500000000000004,0.99,60,100
1,1,0,0,2,3,1,1,0,0,3,1,1,1,1,0,1,1,"D1=[1,1,0,0]; D2=[2,3,1]; D3=[1,0,0]; D4=3; D5=1; D6=1; D7=1; D8=[1,0,1,1]",989,D5=1_D6=1,2863012.709,22040,96.5,21.599999999999998,0.8552500000000001,60,30
0,1,0,0,3,3,2,0,1,1,2,0,1,3,0,1,0,1,"D1=[0,1,0,0]; D2=[3,3,2]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=3; D8=[0,1,0,1]",990,D5=0_D6=1,1902009.841,23640,98.75,20.7,0.8822,39.35,0
0,1,1,1,3,3,2,0,0,1,4,0,0,2,0,1,1,1,"D1=[0,1,1,1]; D2=[3,3,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=2; D8=[0,1,1,1]",991,D5=0_D6=0,1330115.591,26800,97.25,11.700000000000001,0.66905,16.34,0
0,0,1,1,3,2,3,1,1,0,5,1,1,3,1,0,0,1,"D1=[0,0,1,1]; D2=[3,2,3]; D3=[1,1,0]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,0,1]",992,D5=1_D6=1,2784405.31,31640,98,25.200000000000003,0.8822,39.35,0
1,1,1,0,2,2,2,0,0,1,3,0,1,3,1,1,0,0,"D1=[1,1,1,0]; D2=[2,2,2]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,0,0]",993,D5=0_D6=1,1750334.457,23640,97.25,17.1,0.8552500000000001,60,30
0,0,1,1,2,1,1,1,0,1,5,0,1,1,0,0,0,1,"D1=[0,0,1,1]; D2=[2,1,1]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=1; D8=[0,0,0,1]",994,D5=0_D6=1,1998730.055,14040,98.75,20.7,0.9091499999999999,49.675,51
1,0,0,1,3,1,3,0,1,1,1,1,1,3,0,1,0,1,"D1=[1,0,0,1]; D2=[3,1,3]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,0,1]",995,D5=1_D6=1,2855877.628,31640,98,25.200000000000003,0.9361,60,60
0,0,0,1,3,3,1,1,0,0,2,1,1,3,1,0,1,1,"D1=[0,0,0,1]; D2=[3,3,1]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=3; D8=[1,0,1,1]",996,D5=1_D6=1,2768770.74,31640,96.5,21.599999999999998,0.8552500000000001,60,30
1,1,1,0,1,1,1,1,0,1,5,1,1,3,0,1,0,0,"D1=[1,1,1,0]; D2=[1,1,1]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,0,0]",997,D5=1_D6=1,2641694.722,31640,98,25.200000000000003,0.9091499999999999,49.675,51
0,1,1,0,3,3,3,0,0,1,1,0,1,2,1,1,0,1,"D1=[0,1,1,0]; D2=[3,3,3]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=2; D8=[1,1,0,1]",998,D5=0_D6=1,2200329.663,26840,97.25,17.1,0.80135,39.35,0
1,0,0,0,1,1,1,0,0,1,3,1,1,2,1,1,1,1,"D1=[1,0,0,0]; D2=[1,1,1]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,1,1,1]",999,D5=1_D6=1,3061483.597,34840,96.5,21.599999999999998,0.8283,49.675,25.5
1,0,1,1,1,2,2,0,1,0,1,0,1,3,1,0,1,1,"D1=[1,0,1,1]; D2=[1,2,2]; D3=[0,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,1,1]",1000,D5=0_D6=1,1928811.96,23640,97.25,17.1,0.8552500000000001,60,30
0,1,0,1,3,3,1,1,1,0,5,1,1,1,0,1,0,0,"D1=[0,1,0,1]; D2=[3,3,1]; D3=[1,1,0]; D4=5; D5=1; D6=1; D7=1; D8=[0,1,0,0]",1001,D5=1_D6=1,2697228.033,22040,98,25.200000000000003,0.9361,60,60
0,1,1,0,1,3,3,0,0,1,1,0,1,3,1,1,0,0,"D1=[0,1,1,0]; D2=[1,3,3]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=3; D8=[1,1,0,0]",1002,D5=0_D6=1,1750334.457,23640,97.25,17.1,0.8552500000000001,60,30
0,1,1,1,1,2,2,0,1,0,4,0,1,2,1,0,0,0,"D1=[0,1,1,1]; D2=[1,2,2]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=2; D8=[1,0,0,0]",1003,D5=0_D6=1,2023298.665,26840,97.25,17.1,0.8552500000000001,60,30
1,1,0,0,1,1,1,1,0,1,1,1,1,3,0,0,1,1,"D1=[1,1,0,0]; D2=[1,1,1]; D3=[1,0,1]; D4=1; D5=1; D6=1; D7=3; D8=[0,0,1,1]",1004,D5=1_D6=1,2835776.038,31640,98,25.200000000000003,0.9091499999999999,49.675,51
1,1,1,1,3,3,2,1,1,0,3,0,0,1,1,0,1,0,"D1=[1,1,1,1]; D2=[3,3,2]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=1; D8=[1,0,1,0]",1005,D5=0_D6=0,969966.4505,14000,98.75,15.3,0.7499,16.34,0
1,0,0,1,2,2,2,1,1,0,3,0,1,1,1,1,1,1,"D1=[1,0,0,1]; D2=[2,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,1,1,1]",1006,D5=0_D6=1,1971927.936,14040,98.75,20.7,0.9361,60,60
1,0,1,0,1,2,2,0,1,1,4,0,1,2,0,0,1,1,"D1=[1,0,1,0]; D2=[1,2,2]; D3=[0,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,0,1,1]",1007,D5=0_D6=1,2193629.133,26840,98.75,20.7,0.9361,60,60
0,1,0,0,3,1,2,0,0,1,2,0,0,3,1,0,0,0,"D1=[0,1,0,0]; D2=[3,1,2]; D3=[0,0,1]; D4=2; D5=0; D6=0; D7=3; D8=[1,0,0,0]",1008,D5=0_D6=0,836983.6039,23600,97.25,11.700000000000001,0.72295,36.99,30
0,1,0,1,3,3,3,0,0,1,5,1,1,1,0,1,0,1,"D1=[0,1,0,1]; D2=[3,3,3]; D3=[0,0,1]; D4=5; D5=1; D6=1; D7=1; D8=[0,1,0,1]",1009,D5=1_D6=1,2916616.947,22040,96.5,21.599999999999998,0.80135,39.35,0
1,1,1,0,1,1,3,0,0,1,5,1,1,2,0,0,0,1,"D1=[1,1,1,0]; D2=[1,1,3]; D3=[0,0,1]; D4=5; D5=1; D6=1; D7=2; D8=[0,0,0,1]",1010,D5=1_D6=1,3110620.815,34840,96.5,21.599999999999998,0.8552500000000001,60,30
0,1,1,1,3,1,3,0,1,0,1,0,0,3,0,1,1,0,"D1=[0,1,1,1]; D2=[3,1,3]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,1,0]",1011,D5=0_D6=0,886120.8224,23600,97.25,11.700000000000001,0.72295,36.99,30
0,1,1,1,1,2,2,0,0,1,5,0,0,3,0,1,1,1,"D1=[0,1,1,1]; D2=[1,2,2]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=3; D8=[0,1,1,1]",1012,D5=0_D6=0,1050331.863,23600,97.25,11.700000000000001,0.72295,36.99,30
1,0,0,1,1,2,2,0,1,1,5,0,0,3,1,0,1,1,"D1=[1,0,0,1]; D2=[1,2,2]; D3=[0,1,1]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,1,1]",1013,D5=0_D6=0,1023529.743,23600,98.75,15.3,0.8038000000000001,36.99,60
0,0,0,1,3,3,2,1,0,1,3,0,1,3,1,1,0,0,"D1=[0,0,0,1]; D2=[3,3,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,0,0]",1014,D5=0_D6=1,1714598.299,23640,98.75,20.7,0.8822,39.35,0
0,0,0,1,2,1,2,1,1,0,3,0,1,2,0,1,0,0,"D1=[0,0,0,1]; D2=[2,1,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=2; D8=[0,1,0,0]",1015,D5=0_D6=1,1949592.837,26840,98.75,20.7,0.9361,60,60
0,0,0,1,1,2,3,0,1,0,3,0,0,2,0,0,0,1,"D1=[0,0,0,1]; D2=[1,2,3]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,0,1]",1016,D5=0_D6=0,1220673.604,26800,97.25,11.700000000000001,0.72295,36.99,30
1,1,0,0,3,3,1,0,0,1,4,0,1,2,0,0,1,1,"D1=[1,1,0,0]; D2=[3,3,1]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=2; D8=[0,0,1,1]",1017,D5=0_D6=1,2189162.113,26840,97.25,17.1,0.8552500000000001,60,30
1,0,1,1,3,2,2,1,1,1,2,0,0,1,0,1,1,0,"D1=[1,0,1,1]; D2=[3,2,2]; D3=[1,1,1]; D4=2; D5=0; D6=0; D7=1; D8=[0,1,1,0]",1018,D5=0_D6=0,992301.5498,14000,99.25,20.1,0.8577,36.99,100
0,1,0,1,1,2,3,1,0,1,5,1,1,3,0,1,1,1,"D1=[0,1,0,1]; D2=[1,2,3]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1019,D5=1_D6=1,2824608.489,31640,98,25.200000000000003,0.9361,60,60
1,0,0,0,1,3,3,0,1,1,3,0,1,2,0,0,1,0,"D1=[1,0,0,0]; D2=[1,3,3]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=2; D8=[0,0,1,0]",1020,D5=0_D6=1,1969694.426,26840,98.75,20.7,0.9361,60,60
1,0,0,1,3,2,2,1,1,0,5,0,1,2,0,0,1,1,"D1=[1,0,0,1]; D2=[3,2,2]; D3=[1,1,0]; D4=5; D5=0; D6=1; D7=2; D8=[0,0,1,1]",1021,D5=0_D6=1,2142258.404,26840,98.75,20.7,0.9361,60,60
1,0,0,1,2,3,1,1,1,1,2,1,1,2,1,1,0,0,"D1=[1,0,0,1]; D2=[2,3,1]; D3=[1,1,1]; D4=2; D5=1; D6=1; D7=2; D8=[1,1,0,0]",1022,D5=1_D6=1,2941185.556,34840,98.5,30,0.99,60,100
1,0,0,0,1,2,1,1,1,1,1,1,1,2,1,0,1,0,"D1=[1,0,0,0]; D2=[1,2,1]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,1,0]",1023,D5=1_D6=1,2907682.907,34840,98.5,30,0.99,49.675,85
1,0,1,0,2,2,1,0,1,0,4,1,1,3,1,0,1,1,"D1=[1,0,1,0]; D2=[2,2,1]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=3; D8=[1,0,1,1]",1024,D5=1_D6=1,2786638.82,31640,96.5,21.599999999999998,0.8552500000000001,60,30
1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,"D1=[1,0,0,0]; D2=[1,1,1]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=1; D8=[1,0,0,1]",1025,D5=0_D6=0,1053431.623,14000,98.75,15.3,0.77685,26.665,51
1,1,0,0,3,1,3,1,0,1,2,1,1,1,1,1,0,1,"D1=[1,1,0,0]; D2=[3,1,3]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,0,1]",1026,D5=1_D6=1,2918850.457,22040,98,25.200000000000003,0.9361,60,60
0,0,1,0,1,1,2,0,1,0,3,0,1,1,1,0,0,0,"D1=[0,0,1,0]; D2=[1,1,2]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,0,0,0]",1027,D5=0_D6=1,1749964.991,14040,97.25,17.1,0.8283,49.675,25.5
